train_loss_step,epoch,step,validation_loss,train_loss_epoch
,49,1749,0.6614338159561157,
,49,1749,,0.6562046408653259
0.6858660578727722,50,1784,,
,50,1784,0.668961226940155,
,50,1784,,0.6498591303825378
0.636630654335022,51,1819,,
,51,1819,0.6589505672454834,
,51,1819,,0.6562625169754028
0.6437323093414307,52,1854,,
,52,1854,0.6600925922393799,
,52,1854,,0.6571595668792725
0.6517054438591003,53,1889,,
,53,1889,0.6613661050796509,
,53,1889,,0.6606035232543945
0.6477673649787903,54,1924,,
,54,1924,0.6746330261230469,
,54,1924,,0.6526018381118774
0.6804108023643494,55,1959,,
,55,1959,0.6642473340034485,
,55,1959,,0.6549575328826904
0.688210129737854,56,1994,,
,56,1994,0.6606496572494507,
,56,1994,,0.656751275062561
0.7523306012153625,57,2029,,
,57,2029,0.6622162461280823,
,57,2029,,0.6484152674674988
0.6575887203216553,58,2064,,
,58,2064,0.659098207950592,
,58,2064,,0.6547483801841736
0.686383068561554,59,2099,,
,59,2099,0.6661725640296936,
,59,2099,,0.6577214002609253
0.6406448483467102,60,2134,,
,60,2134,0.6577759981155396,
,60,2134,,0.6512736082077026
0.6077605485916138,61,2169,,
,61,2169,0.6600460410118103,
,61,2169,,0.6467763781547546
0.6130707859992981,62,2204,,
,62,2204,0.6641482710838318,
,62,2204,,0.6457540988922119
0.6572191715240479,63,2239,,
,63,2239,0.6583920121192932,
,63,2239,,0.649527907371521
0.6674615144729614,64,2274,,
,64,2274,0.6592996716499329,
,64,2274,,0.6485711336135864
0.7029016017913818,65,2309,,
,65,2309,0.6720430254936218,
,65,2309,,0.6478423476219177
0.6749472618103027,66,2344,,
,66,2344,0.6754834055900574,
,66,2344,,0.6534351706504822
0.5683818459510803,67,2379,,
,67,2379,0.6541498303413391,
,67,2379,,0.6490899920463562
0.5469343662261963,68,2414,,
,68,2414,0.6592008471488953,
,68,2414,,0.6474915742874146
0.6658853888511658,69,2449,,
,69,2449,0.6650495529174805,
,69,2449,,0.6490457653999329
0.6603716611862183,70,2484,,
,70,2484,0.6581558585166931,
,70,2484,,0.6432757377624512
0.7224909067153931,71,2519,,
,71,2519,0.6551254391670227,
,71,2519,,0.6540914177894592
0.6723067760467529,72,2554,,
,72,2554,0.661457359790802,
,72,2554,,0.6537396311759949
0.6643566489219666,73,2589,,
,73,2589,0.6529521346092224,
,73,2589,,0.6489126086235046
0.5987418293952942,74,2624,,
,74,2624,0.661637008190155,
,74,2624,,0.6448144912719727
0.6974294781684875,75,2659,,
,75,2659,0.6654119491577148,
,75,2659,,0.6453188061714172
0.6585019826889038,76,2694,,
,76,2694,0.6581989526748657,
,76,2694,,0.6529611945152283
0.6320202946662903,77,2729,,
,77,2729,0.6526064872741699,
,77,2729,,0.6441819071769714
0.6803660988807678,78,2764,,
,78,2764,0.652582049369812,
,78,2764,,0.6482587456703186
0.6635660529136658,79,2799,,
,79,2799,0.6532049179077148,
,79,2799,,0.6460019946098328
0.6491772532463074,80,2834,,
,80,2834,0.6519636511802673,
,80,2834,,0.6465857028961182
0.6891998052597046,81,2869,,
,81,2869,0.651379406452179,
,81,2869,,0.6468321084976196
0.6434856057167053,82,2904,,
,82,2904,0.6562259197235107,
,82,2904,,0.6400363445281982
0.6824366450309753,83,2939,,
,83,2939,0.656861424446106,
,83,2939,,0.6408036947250366
0.5404043793678284,84,2974,,
,84,2974,0.6521046161651611,
,84,2974,,0.6408894658088684
0.637594997882843,85,3009,,
,85,3009,0.6499341130256653,
,85,3009,,0.6373709440231323
0.6639394164085388,86,3044,,
,86,3044,0.6474316120147705,
,86,3044,,0.6419878005981445
0.7345174551010132,87,3079,,
,87,3079,0.6538333296775818,
,87,3079,,0.6431782841682434
0.6399612426757812,88,3114,,
,88,3114,0.6555975079536438,
,88,3114,,0.6434317231178284
0.5828467011451721,89,3149,,
,89,3149,0.6537125706672668,
,89,3149,,0.6388893127441406
0.6686336398124695,90,3184,,
,90,3184,0.6490379571914673,
,90,3184,,0.6517554521560669
0.6357162594795227,91,3219,,
,91,3219,0.6507782936096191,
,91,3219,,0.6450935006141663
0.7018623948097229,92,3254,,
,92,3254,0.6506025791168213,
,92,3254,,0.6384888887405396
0.5950937271118164,93,3289,,
,93,3289,0.6533750295639038,
,93,3289,,0.6399000883102417
0.6368587613105774,94,3324,,
,94,3324,0.6617710590362549,
,94,3324,,0.6469471454620361
0.6699996590614319,95,3359,,
,95,3359,0.6513776779174805,
,95,3359,,0.6462624669075012
0.6154861450195312,96,3394,,
,96,3394,0.6517096161842346,
,96,3394,,0.6438737511634827
0.7002273797988892,97,3429,,
,97,3429,0.6463431715965271,
,97,3429,,0.6392825245857239
0.6597558856010437,98,3464,,
,98,3464,0.6444363594055176,
,98,3464,,0.6412379145622253
0.662854015827179,99,3499,,
,99,3499,0.6481868028640747,
,99,3499,,0.6418639421463013
0.6777550578117371,100,3534,,
,100,3534,0.6464842557907104,
,100,3534,,0.6369392275810242
0.6349754929542542,101,3569,,
,101,3569,0.654188334941864,
,101,3569,,0.6421611309051514
0.590976893901825,102,3604,,
,102,3604,0.6439662575721741,
,102,3604,,0.6391169428825378
0.673683226108551,103,3639,,
,103,3639,0.6419848799705505,
,103,3639,,0.638495922088623
0.6474239826202393,104,3674,,
,104,3674,0.6429330706596375,
,104,3674,,0.6340853571891785
0.5396552085876465,105,3709,,
,105,3709,0.6487084627151489,
,105,3709,,0.6334604024887085
0.5680407881736755,106,3744,,
,106,3744,0.6473920941352844,
,106,3744,,0.6383604407310486
0.5066546201705933,107,3779,,
,107,3779,0.6471371054649353,
,107,3779,,0.6384379863739014
0.6168981790542603,108,3814,,
,108,3814,0.6449137926101685,
,108,3814,,0.6339421272277832
0.6728299260139465,109,3849,,
,109,3849,0.6418578624725342,
,109,3849,,0.6319845914840698
0.6256397366523743,110,3884,,
,110,3884,0.6498735547065735,
,110,3884,,0.6273226737976074
0.6245933175086975,111,3919,,
,111,3919,0.6391048431396484,
,111,3919,,0.6337975263595581
0.6028644442558289,112,3954,,
,112,3954,0.6439313888549805,
,112,3954,,0.6390686631202698
0.6374128460884094,113,3989,,
,113,3989,0.6531935334205627,
,113,3989,,0.635076105594635
0.6235362887382507,114,4024,,
,114,4024,0.6430292129516602,
,114,4024,,0.637105405330658
0.6622912287712097,115,4059,,
,115,4059,0.6367849707603455,
,115,4059,,0.6412041783332825
0.5992282032966614,116,4094,,
,116,4094,0.6428486704826355,
,116,4094,,0.6245006322860718
0.639281153678894,117,4129,,
,117,4129,0.6383534669876099,
,117,4129,,0.6300265192985535
0.6415274143218994,118,4164,,
,118,4164,0.642387330532074,
,118,4164,,0.635191798210144
0.6702526211738586,119,4199,,
,119,4199,0.6339490413665771,
,119,4199,,0.632303774356842
0.6303556561470032,120,4234,,
,120,4234,0.6338533759117126,
,120,4234,,0.6349429488182068
0.6949195861816406,121,4269,,
,121,4269,0.6382321715354919,
,121,4269,,0.6259410977363586
0.688388466835022,122,4304,,
,122,4304,0.6289565563201904,
,122,4304,,0.6399521827697754
0.584597647190094,123,4339,,
,123,4339,0.6409095525741577,
,123,4339,,0.6311862468719482
0.6683398485183716,124,4374,,
,124,4374,0.6383320093154907,
,124,4374,,0.6311453580856323
0.6273449659347534,125,4409,,
,125,4409,0.6355398893356323,
,125,4409,,0.6316459774971008
0.6420223116874695,126,4444,,
,126,4444,0.6498022675514221,
,126,4444,,0.635177731513977
0.5866509079933167,127,4479,,
,127,4479,0.6363087296485901,
,127,4479,,0.6304383277893066
0.5561914443969727,128,4514,,
,128,4514,0.6317418813705444,
,128,4514,,0.6331809759140015
0.59064781665802,129,4549,,
,129,4549,0.6310020089149475,
,129,4549,,0.633094847202301
0.6820845603942871,130,4584,,
,130,4584,0.6411924958229065,
,130,4584,,0.6305521726608276
0.673644483089447,131,4619,,
,131,4619,0.6379667520523071,
,131,4619,,0.6357418298721313
0.6045719981193542,132,4654,,
,132,4654,0.641057550907135,
,132,4654,,0.6373193264007568
0.5735353231430054,133,4689,,
,133,4689,0.641890287399292,
,133,4689,,0.631095290184021
0.7388451099395752,134,4724,,
,134,4724,0.6434168219566345,
,134,4724,,0.6264392733573914
0.6303052306175232,135,4759,,
,135,4759,0.6272525191307068,
,135,4759,,0.623104989528656
0.61391282081604,136,4794,,
,136,4794,0.636180579662323,
,136,4794,,0.6214061975479126
0.6184206008911133,137,4829,,
,137,4829,0.6417741179466248,
,137,4829,,0.6226024627685547
0.6511021256446838,138,4864,,
,138,4864,0.6455840468406677,
,138,4864,,0.6265847682952881
0.5972462296485901,139,4899,,
,139,4899,0.652633786201477,
,139,4899,,0.6289534568786621
0.7096525430679321,140,4934,,
,140,4934,0.6341452598571777,
,140,4934,,0.6288252472877502
0.5859184265136719,141,4969,,
,141,4969,0.6381968259811401,
,141,4969,,0.6229385137557983
0.5734535455703735,142,5004,,
,142,5004,0.6365000605583191,
,142,5004,,0.6225656867027283
0.6244621872901917,143,5039,,
,143,5039,0.6434913277626038,
,143,5039,,0.629239559173584
0.7406367063522339,144,5074,,
,144,5074,0.6337636709213257,
,144,5074,,0.6300235390663147
0.5801273584365845,145,5109,,
,145,5109,0.6379783153533936,
,145,5109,,0.6233557462692261
0.5292271375656128,146,5144,,
,146,5144,0.6309373378753662,
,146,5144,,0.62046217918396
0.6957341432571411,147,5179,,
,147,5179,0.6361909508705139,
,147,5179,,0.621951162815094
0.6796644330024719,148,5214,,
,148,5214,0.6224677562713623,
,148,5214,,0.6217538714408875
0.5814852118492126,149,5249,,
,149,5249,0.6375954747200012,
,149,5249,,0.6236215233802795
0.5856955051422119,150,5284,,
,150,5284,0.6316457390785217,
,150,5284,,0.6191105842590332
0.5882783532142639,151,5319,,
,151,5319,0.6221874952316284,
,151,5319,,0.6213793158531189
0.6144892573356628,152,5354,,
,152,5354,0.6243202686309814,
,152,5354,,0.6208165287971497
0.6206120252609253,153,5389,,
,153,5389,0.6292099356651306,
,153,5389,,0.6249552369117737
0.6343246698379517,154,5424,,
,154,5424,0.6213847398757935,
,154,5424,,0.6257437467575073
0.6009266376495361,155,5459,,
,155,5459,0.6290848255157471,
,155,5459,,0.6250527501106262
0.6601511240005493,156,5494,,
,156,5494,0.6240864396095276,
,156,5494,,0.6224411129951477
0.7509404420852661,157,5529,,
,157,5529,0.6330326795578003,
,157,5529,,0.6197388172149658
0.5412721037864685,158,5564,,
,158,5564,0.6258878707885742,
,158,5564,,0.6188076138496399
0.6653368473052979,159,5599,,
,159,5599,0.6240910291671753,
,159,5599,,0.6248539090156555
0.5442232489585876,160,5634,,
,160,5634,0.6175159215927124,
,160,5634,,0.6325929760932922
0.6018138527870178,161,5669,,
,161,5669,0.6369268298149109,
,161,5669,,0.621224045753479
0.5838854312896729,162,5704,,
,162,5704,0.6264129281044006,
,162,5704,,0.6245751976966858
0.7271077036857605,163,5739,,
,163,5739,0.6251574754714966,
,163,5739,,0.6252574324607849
0.6280757784843445,164,5774,,
,164,5774,0.6308844685554504,
,164,5774,,0.6179935932159424
0.6660501956939697,165,5809,,
,165,5809,0.6264697909355164,
,165,5809,,0.6186374425888062
0.6522608995437622,166,5844,,
,166,5844,0.6176923513412476,
,166,5844,,0.6186881065368652
0.5051126480102539,167,5879,,
,167,5879,0.6293159127235413,
,167,5879,,0.6126040816307068
0.5823384523391724,168,5914,,
,168,5914,0.6212252378463745,
,168,5914,,0.6269376873970032
0.589665949344635,169,5949,,
,169,5949,0.6182151436805725,
,169,5949,,0.6165964007377625
0.6459328532218933,170,5984,,
,170,5984,0.6208876371383667,
,170,5984,,0.6149865388870239
0.6417220830917358,171,6019,,
,171,6019,0.6261124610900879,
,171,6019,,0.6152917742729187
0.6086273789405823,172,6054,,
,172,6054,0.6211664080619812,
,172,6054,,0.6214689016342163
0.6171836853027344,173,6089,,
,173,6089,0.6258551478385925,
,173,6089,,0.6187789440155029
0.6061549186706543,174,6124,,
,174,6124,0.6254448890686035,
,174,6124,,0.6176406145095825
0.6082351803779602,175,6159,,
,175,6159,0.6220062971115112,
,175,6159,,0.6241759061813354
0.6387249231338501,176,6194,,
,176,6194,0.6224666833877563,
,176,6194,,0.6186805367469788
0.7173455357551575,177,6229,,
,177,6229,0.6228234767913818,
,177,6229,,0.6109095215797424
0.6470841765403748,178,6264,,
,178,6264,0.6219554543495178,
,178,6264,,0.6111510396003723
0.6265259385108948,179,6299,,
,179,6299,0.6193495988845825,
,179,6299,,0.6102651357650757
0.6298885941505432,180,6334,,
,180,6334,0.619567334651947,
,180,6334,,0.623784065246582
0.6084773540496826,181,6369,,
,181,6369,0.6208840608596802,
,181,6369,,0.6059298515319824
0.5230504870414734,182,6404,,
,182,6404,0.6147980690002441,
,182,6404,,0.6134549379348755
0.5827499032020569,183,6439,,
,183,6439,0.6176998019218445,
,183,6439,,0.6085269451141357
0.5914496183395386,184,6474,,
,184,6474,0.6118444800376892,
,184,6474,,0.6123366355895996
0.7577073574066162,185,6509,,
,185,6509,0.6102427244186401,
,185,6509,,0.6012994647026062
0.552682101726532,186,6544,,
,186,6544,0.6091060042381287,
,186,6544,,0.6132263541221619
0.6161631941795349,187,6579,,
,187,6579,0.6245254874229431,
,187,6579,,0.6127111911773682
0.6026522517204285,188,6614,,
,188,6614,0.6235640645027161,
,188,6614,,0.6102217435836792
0.5886337757110596,189,6649,,
,189,6649,0.6239355206489563,
,189,6649,,0.6068356037139893
0.5084773898124695,190,6684,,
,190,6684,0.6106119155883789,
,190,6684,,0.6101816892623901
0.5434726476669312,191,6719,,
,191,6719,0.6008273959159851,
,191,6719,,0.6054696440696716
0.5886389017105103,192,6754,,
,192,6754,0.6225703954696655,
,192,6754,,0.6053955554962158
0.6585931777954102,193,6789,,
,193,6789,0.6223741769790649,
,193,6789,,0.6070854663848877
0.49514931440353394,194,6824,,
,194,6824,0.5972593426704407,
,194,6824,,0.5952780246734619
0.5521294474601746,195,6859,,
,195,6859,0.5983272790908813,
,195,6859,,0.6041473150253296
0.5841254591941833,196,6894,,
,196,6894,0.6116563081741333,
,196,6894,,0.5977917313575745
0.53481525182724,197,6929,,
,197,6929,0.6085546612739563,
,197,6929,,0.5959057807922363
0.5474154353141785,198,6964,,
,198,6964,0.6192296743392944,
,198,6964,,0.6061618328094482
0.670249342918396,199,6999,,
,199,6999,0.6093085408210754,
,199,6999,,0.6106064915657043
0.5533074736595154,200,7034,,
,200,7034,0.6042178273200989,
,200,7034,,0.5963538289070129
0.5610732436180115,201,7069,,
,201,7069,0.6078912019729614,
,201,7069,,0.5981440544128418
0.556773841381073,202,7104,,
,202,7104,0.616142988204956,
,202,7104,,0.6031171679496765
0.6338702440261841,203,7139,,
,203,7139,0.627606213092804,
,203,7139,,0.5971902012825012
0.5881471633911133,204,7174,,
,204,7174,0.6167241334915161,
,204,7174,,0.6000968217849731
0.549247145652771,205,7209,,
,205,7209,0.6053174734115601,
,205,7209,,0.5981870889663696
0.6172628998756409,206,7244,,
,206,7244,0.6089125871658325,
,206,7244,,0.5911333560943604
0.6323166489601135,207,7279,,
,207,7279,0.6175525784492493,
,207,7279,,0.5927252769470215
0.5829796195030212,208,7314,,
,208,7314,0.5918301343917847,
,208,7314,,0.5978585481643677
0.7213712930679321,209,7349,,
,209,7349,0.5949915051460266,
,209,7349,,0.5887190699577332
0.5541975498199463,210,7384,,
,210,7384,0.619101881980896,
,210,7384,,0.618442952632904
0.655811071395874,211,7419,,
,211,7419,0.60749751329422,
,211,7419,,0.5996741652488708
0.5771284699440002,212,7454,,
,212,7454,0.6041949391365051,
,212,7454,,0.5946259498596191
0.6420773267745972,213,7489,,
,213,7489,0.5953170657157898,
,213,7489,,0.6054911017417908
0.48180174827575684,214,7524,,
,214,7524,0.6177739500999451,
,214,7524,,0.584948718547821
0.6439998745918274,215,7559,,
,215,7559,0.5985063314437866,
,215,7559,,0.599944531917572
0.5453882217407227,216,7594,,
,216,7594,0.5957455039024353,
,216,7594,,0.6005574464797974
0.5283951163291931,217,7629,,
,217,7629,0.5856592655181885,
,217,7629,,0.5935067534446716
0.5723606944084167,218,7664,,
,218,7664,0.5954475998878479,
,218,7664,,0.5894859433174133
0.6157451272010803,219,7699,,
,219,7699,0.6047759056091309,
,219,7699,,0.6017377376556396
0.5290454626083374,220,7734,,
,220,7734,0.5852915644645691,
,220,7734,,0.5778420567512512
0.5894769430160522,221,7769,,
,221,7769,0.6027044653892517,
,221,7769,,0.600285530090332
0.4940139055252075,222,7804,,
,222,7804,0.6296973824501038,
,222,7804,,0.5834112763404846
0.6161083579063416,223,7839,,
,223,7839,0.6113627552986145,
,223,7839,,0.5978116393089294
0.5422956943511963,224,7874,,
,224,7874,0.5850158929824829,
,224,7874,,0.5988971590995789
0.5820174217224121,225,7909,,
,225,7909,0.5842872262001038,
,225,7909,,0.581161379814148
0.5902519822120667,226,7944,,
,226,7944,0.5907514691352844,
,226,7944,,0.5864733457565308
0.5823438763618469,227,7979,,
,227,7979,0.6026850342750549,
,227,7979,,0.5922106504440308
0.5815626382827759,228,8014,,
,228,8014,0.5794172286987305,
,228,8014,,0.5856501460075378
0.6334009766578674,229,8049,,
,229,8049,0.5923523902893066,
,229,8049,,0.5912895798683167
0.6970097422599792,230,8084,,
,230,8084,0.6030436158180237,
,230,8084,,0.6010583639144897
0.6794997453689575,231,8119,,
,231,8119,0.6027268767356873,
,231,8119,,0.5835700631141663
0.5215762853622437,232,8154,,
,232,8154,0.5893814563751221,
,232,8154,,0.5754218697547913
0.541803240776062,233,8189,,
,233,8189,0.5765171051025391,
,233,8189,,0.5916150212287903
0.5277899503707886,234,8224,,
,234,8224,0.5824939012527466,
,234,8224,,0.5883855223655701
0.5546818375587463,235,8259,,
,235,8259,0.5728827118873596,
,235,8259,,0.5744661092758179
0.5831356644630432,236,8294,,
,236,8294,0.591399610042572,
,236,8294,,0.586708128452301
0.584283173084259,237,8329,,
,237,8329,0.599010169506073,
,237,8329,,0.586912989616394
0.621586799621582,238,8364,,
,238,8364,0.5716939568519592,
,238,8364,,0.583792507648468
0.6012356877326965,239,8399,,
,239,8399,0.5678539276123047,
,239,8399,,0.5609516501426697
0.6031337380409241,240,8434,,
,240,8434,0.58452969789505,
,240,8434,,0.5671610236167908
0.5575681328773499,241,8469,,
,241,8469,0.5903503894805908,
,241,8469,,0.5805512070655823
0.557113528251648,242,8504,,
,242,8504,0.5789906978607178,
,242,8504,,0.5736914277076721
0.5962606072425842,243,8539,,
,243,8539,0.6124204397201538,
,243,8539,,0.5811572074890137
0.528197169303894,244,8574,,
,244,8574,0.559211790561676,
,244,8574,,0.5834280252456665
0.6010939478874207,245,8609,,
,245,8609,0.55825275182724,
,245,8609,,0.5639592409133911
0.477052241563797,246,8644,,
,246,8644,0.5795634984970093,
,246,8644,,0.5739126801490784
0.5749218463897705,247,8679,,
,247,8679,0.5598744750022888,
,247,8679,,0.5681444406509399
0.5715412497520447,248,8714,,
,248,8714,0.5479023456573486,
,248,8714,,0.5620240569114685
0.5085453391075134,249,8749,,
,249,8749,0.574239194393158,
,249,8749,,0.5501470565795898
0.6694679856300354,250,8784,,
,250,8784,0.5574750900268555,
,250,8784,,0.5764499306678772
0.534013569355011,251,8819,,
,251,8819,0.5608169436454773,
,251,8819,,0.5624295473098755
0.6125852465629578,252,8854,,
,252,8854,0.5925841927528381,
,252,8854,,0.581569492816925
0.5269075632095337,253,8889,,
,253,8889,0.579956591129303,
,253,8889,,0.5722642540931702
0.6432252526283264,254,8924,,
,254,8924,0.5873562097549438,
,254,8924,,0.567445695400238
0.49587365984916687,255,8959,,
,255,8959,0.5654804110527039,
,255,8959,,0.5624448657035828
0.48120325803756714,256,8994,,
,256,8994,0.556470513343811,
,256,8994,,0.5605465173721313
0.5698843598365784,257,9029,,
,257,9029,0.5640838146209717,
,257,9029,,0.5585284233093262
0.6784442663192749,258,9064,,
,258,9064,0.5696755647659302,
,258,9064,,0.5585946440696716
0.5317304134368896,259,9099,,
,259,9099,0.5559007525444031,
,259,9099,,0.5700010061264038
0.6226847767829895,260,9134,,
,260,9134,0.5737860798835754,
,260,9134,,0.5611189007759094
0.6293725371360779,261,9169,,
,261,9169,0.579926073551178,
,261,9169,,0.5876387357711792
0.3483937680721283,262,9204,,
,262,9204,0.5600132346153259,
,262,9204,,0.5670447945594788
0.5498824715614319,263,9239,,
,263,9239,0.5579586625099182,
,263,9239,,0.558033287525177
0.6186693906784058,264,9274,,
,264,9274,0.5517676472663879,
,264,9274,,0.5462707281112671
0.5017008781433105,265,9309,,
,265,9309,0.5474523305892944,
,265,9309,,0.5485047101974487
0.60225510597229,266,9344,,
,266,9344,0.5452812910079956,
,266,9344,,0.5663177371025085
0.4969070851802826,267,9379,,
,267,9379,0.5626684427261353,
,267,9379,,0.5549170970916748
0.6279757022857666,268,9414,,
,268,9414,0.5501442551612854,
,268,9414,,0.5494812726974487
0.5317730903625488,269,9449,,
,269,9449,0.5559049844741821,
,269,9449,,0.5353599786758423
0.557952880859375,270,9484,,
,270,9484,0.5448513627052307,
,270,9484,,0.5495323538780212
0.49991342425346375,271,9519,,
,271,9519,0.5489116907119751,
,271,9519,,0.5691046714782715
0.5824121236801147,272,9554,,
,272,9554,0.5717554688453674,
,272,9554,,0.5565990805625916
0.601652204990387,273,9589,,
,273,9589,0.5464260578155518,
,273,9589,,0.5512796640396118
0.5579730272293091,274,9624,,
,274,9624,0.5859172940254211,
,274,9624,,0.5499251484870911
0.4767022132873535,275,9659,,
,275,9659,0.5693526268005371,
,275,9659,,0.5570034980773926
0.6363173723220825,276,9694,,
,276,9694,0.5625197291374207,
,276,9694,,0.555992841720581
0.5694544315338135,277,9729,,
,277,9729,0.5643707513809204,
,277,9729,,0.5661745667457581
0.6268744468688965,278,9764,,
,278,9764,0.6056644320487976,
,278,9764,,0.5432596802711487
0.4838431477546692,279,9799,,
,279,9799,0.5400080680847168,
,279,9799,,0.5434059500694275
0.6341878175735474,280,9834,,
,280,9834,0.5266914367675781,
,280,9834,,0.5379799008369446
0.5136123895645142,281,9869,,
,281,9869,0.5620404481887817,
,281,9869,,0.547875702381134
0.5128233432769775,282,9904,,
,282,9904,0.5671095848083496,
,282,9904,,0.5441281199455261
0.566191554069519,283,9939,,
,283,9939,0.5373802781105042,
,283,9939,,0.5652765035629272
0.4548211097717285,284,9974,,
,284,9974,0.5432329773902893,
,284,9974,,0.5552242994308472
0.44400912523269653,285,10009,,
,285,10009,0.5302162170410156,
,285,10009,,0.5436440706253052
0.5459255576133728,286,10044,,
,286,10044,0.5515313744544983,
,286,10044,,0.5526241064071655
0.48869797587394714,287,10079,,
,287,10079,0.5172864198684692,
,287,10079,,0.5375159382820129
0.478617787361145,288,10114,,
,288,10114,0.5304993391036987,
,288,10114,,0.5267471671104431
0.6322906613349915,289,10149,,
,289,10149,0.5369764566421509,
,289,10149,,0.5334851741790771
0.5001855492591858,290,10184,,
,290,10184,0.5299723744392395,
,290,10184,,0.5408903956413269
0.5514435768127441,291,10219,,
,291,10219,0.545344352722168,
,291,10219,,0.5565786957740784
0.5245417356491089,292,10254,,
,292,10254,0.5667864680290222,
,292,10254,,0.5348349213600159
0.5310508608818054,293,10289,,
,293,10289,0.540243923664093,
,293,10289,,0.5486327409744263
0.649903416633606,294,10324,,
